2022-04-05 11:08:57,310 - INFO    - news_cor_list.append£º['1817', '1804', '0.667']
2022-04-05 11:08:57,311 - INFO    - news_cor_list.append£º['1817', '1818', '0.182']
2022-04-05 11:08:57,312 - INFO    - news_cor_list.append£º['1817', '1825', '0.182']
2022-04-05 11:08:57,313 - INFO    - news_cor_list.append£º['1817', '1843', '0.182']
2022-04-05 11:08:57,314 - INFO    - news_cor_list.append£º['1817', '1853', '0.182']
2022-04-05 11:08:57,314 - INFO    - news_cor_list.append£º['1818', '1800', '0.182']
2022-04-05 11:08:57,315 - INFO    - news_cor_list.append£º['1818', '1812', '0.182']
2022-04-05 11:08:57,316 - INFO    - news_cor_list.append£º['1818', '1817', '0.182']
2022-04-05 11:08:57,316 - INFO    - news_cor_list.append£º['1818', '1823', '0.182']
2022-04-05 11:08:57,317 - INFO    - news_cor_list.append£º['1818', '1836', '0.201']
2022-04-05 11:08:57,317 - INFO    - news_cor_list.append£º['1818', '1843', '0.947']
2022-04-05 11:08:57,319 - INFO    - news_cor_list.append£º['1819', '1803', '0.191']
2022-04-05 11:08:57,320 - INFO    - news_cor_list.append£º['1819', '1813', '0.200']
2022-04-05 11:08:57,320 - INFO    - news_cor_list.append£º['1819', '1816', '0.191']
2022-04-05 11:08:57,321 - INFO    - news_cor_list.append£º['1819', '1830', '0.200']
2022-04-05 11:08:57,321 - INFO    - news_cor_list.append£º['1819', '1832', '0.191']
2022-04-05 11:08:57,322 - INFO    - news_cor_list.append£º['1819', '1839', '0.348']
2022-04-05 11:08:57,322 - INFO    - news_cor_list.append£º['1819', '1844', '0.364']
2022-04-05 11:08:57,322 - INFO    - news_cor_list.append£º['1819', '1845', '0.211']
2022-04-05 11:08:57,323 - INFO    - news_cor_list.append£º['1819', '1850', '0.200']
2022-04-05 11:08:57,323 - INFO    - news_cor_list.append£º['1819', '1855', '0.200']
2022-04-05 11:08:57,329 - INFO    - news_cor_list.append£º['1822', '1855', '0.200']
2022-04-05 11:08:57,330 - INFO    - news_cor_list.append£º['1823', '1818', '0.182']
2022-04-05 11:08:57,331 - INFO    - news_cor_list.append£º['1823', '1831', '0.333']
2022-04-05 11:08:57,332 - INFO    - news_cor_list.append£º['1823', '1841', '0.462']
2022-04-05 11:08:57,332 - INFO    - news_cor_list.append£º['1823', '1843', '0.182']
2022-04-05 11:08:57,333 - INFO    - news_cor_list.append£º['1823', '1857', '0.191']
2022-04-05 11:08:57,334 - INFO    - news_cor_list.append£º['1824', '1809', '0.462']
2022-04-05 11:08:57,334 - INFO    - news_cor_list.append£º['1824', '1813', '0.348']
